timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1652982897551,2374,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-59,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2272
1652982897561,2387,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-67,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2263
1652982897570,2377,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-36,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2254
1652982897569,2377,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-52,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2260
1652982897603,2329,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-42,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2216
1652982897606,2344,REST-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1000-100-10] 6-20,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2218
1652982897984,1964,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-46,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,1840
1652982897442,2548,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-37,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2383
1652982897601,2327,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-36,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2222
1652982897888,2100,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-37,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,1928
1652982897380,2549,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-55,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2445
1652982897559,2392,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-32,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2272
1652982897603,2355,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-57,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2219
1652982897562,2505,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-5,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2260
1652982897983,1929,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[100-100-10] 5-79,text,false,,2360,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,1928
1652982897560,2350,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1000-100-10] 3-86,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2339
1652982897583,2394,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-34,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2237
1652982897441,2483,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-40,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2388
1652982897580,2338,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-58,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2238
1652982897614,2362,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-34,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2210
1652982897600,2322,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-45,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2218
1652982897426,2517,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-34,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2404
1652982897586,2334,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-11,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2229
1652982897554,2387,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-7,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2264
1652982897443,2556,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-60,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2374
1652982897588,2477,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1000-100-10] 3-69,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2477
1652982897611,2329,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-59,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2208
1652982897560,2463,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-25,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2266
1652982897611,2368,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-15,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2215
1652982897613,2342,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-47,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2218
1652982897570,2453,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-29,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2266
1652982897606,2329,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-98,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2212
1652982897613,2456,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-81,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2202
1652982897600,2450,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-19,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2229
1652982897480,2590,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-35,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2338
1652982897600,2466,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[1-100-10] 4-15,text,false,,2360,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2466
1652982897428,2618,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-27,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2406
1652982898111,1957,REST-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[1000-100-10] 6-26,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,1957
1652982897612,2454,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[100-100-10] 5-8,text,false,,2360,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2454
1652982897974,2075,REST-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1000-100-10] 6-25,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,1860
1652982897972,2051,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-20,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,1855
1652982897480,2566,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-27,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2345
1652982897603,2443,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-25,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2237
1652982897580,2486,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1000-100-10] 3-23,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2486
1652982897578,2486,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[1-100-10] 4-18,text,false,,2360,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2486
1652982897603,2443,REST-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1000-100-10] 6-22,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2230
1652982897426,2639,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[100-100-10] 2-16,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2639
1652982897586,2460,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-65,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2242
1652982897609,2459,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1-100-10] 1-99,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2459
1652982897605,2418,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-54,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2230
1652982897980,2086,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1-100-10] 1-39,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2086
1652982897559,2509,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1000-100-10] 3-57,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2509
1652982897610,2456,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1000-100-10] 3-22,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2456
1652982897580,2444,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-93,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2255
1652982897602,2422,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-54,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2233
1652982897586,2359,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-70,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2245
1652982897614,2410,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-62,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2202
1652982897442,2532,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-83,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2389
1652982897983,1932,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-14,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,1843
1652982897565,2406,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-72,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2256
1652982897579,2444,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-2,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2256
1652982897581,2342,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-60,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2249
1652982897442,2519,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-70,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2383
1652982897599,2390,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-57,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2221
1652982897990,1920,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[1-100-10] 4-82,text,false,,2360,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,1920
1652982897561,2362,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-95,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2264
1652982897567,2401,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1000-100-10] 3-68,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2256
1652982897582,2396,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-65,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2240
1652982897603,2379,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-52,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2214
1652982897888,2078,REST-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1000-100-10] 6-19,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,1928
1652982897611,2413,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-35,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2224
1652982897605,2393,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-33,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2215
1652982897568,2427,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-6,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2250
1652982897601,2424,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-73,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2234
1652982897617,2305,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-30,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2199
1652982897580,2408,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-7,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2241
1652982897561,2349,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[1-100-10] 4-84,text,false,,2360,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2349
1652982897599,2425,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-15,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2235
1652982897576,2356,gRPC-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1000-100-10] 3-77,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2356
1652982897551,2401,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-23,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2273
1652982897609,2309,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-90,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2207
1652982897604,2393,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-24,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2216
1652982897442,2479,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[100-100-10] 2-71,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2388
1652982897551,2500,REST-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1-100-10] 4-7,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=1,0,0,2282
1652982897573,2492,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),REST-[100-100-10] 5-78,text,false,,2360,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2492
1652982897988,1951,REST-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1000-100-10] 6-6,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,1839
1652982897558,2360,REST-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[100-100-10] 5-2,text,false,,2374,0,100,600,http://localhost:5001/rest/hotelDataObjects?count=100,0,0,2257
1652982897600,2424,REST-[1000-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),REST-[1000-100-10] 6-9,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1000,0,0,2234
1652982897610,2329,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Broken pipe (Write failed),gRPC-[1-100-10] 1-93,text,false,,2374,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2213
1652982897604,2465,gRPC-[100-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[100-100-10] 2-99,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=100,0,0,2464
1652982897562,2346,gRPC-[1-100-10] Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer (connect failed),gRPC-[1-100-10] 1-91,text,false,,2360,0,100,600,http://localhost:5001/grpc/hotelDataObjects?count=1,0,0,2346
